user_id,name,gender,vehicle_type,preferred_mechanics,past_service_history,lat,long
user_676,Sandra Franklin,Female,Electric Vehicle,"['mech_283', 'mech_310', 'mech_179']","[{'mechanic_id': 'mech_456', 'service_type': 'General Service', 'rating': 3.9}, {'mechanic_id': 'mech_59', 'service_type': 'Tire Replacement', 'rating': 3.1}, {'mechanic_id': 'mech_138', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_355', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_51', 'service_type': 'Oil Change', 'rating': 4.0}, {'mechanic_id': 'mech_210', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_7', 'service_type': 'Battery Change', 'rating': 4.8}, {'mechanic_id': 'mech_120', 'service_type': 'Wheel Alignment', 'rating': 4.2}, {'mechanic_id': 'mech_471', 'service_type': 'Oil Change', 'rating': 4.7}]",0.9634414851105837,0.06863926993635072
user_677,Jason Waters MD,Female,Electric Vehicle,['mech_452'],"[{'mechanic_id': 'mech_25', 'service_type': 'Wheel Alignment', 'rating': 3.1}, {'mechanic_id': 'mech_459', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_236', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_161', 'service_type': 'Wheel Alignment', 'rating': 3.2}]",0.6351751510647299,0.40509077520236847
user_678,James Nelson,Other,Bike,"['mech_12', 'mech_215', 'mech_45']","[{'mechanic_id': 'mech_169', 'service_type': 'Tire Replacement', 'rating': 3.4}, {'mechanic_id': 'mech_176', 'service_type': 'Tire Replacement', 'rating': 3.4}]",0.6014572832654985,0.36621534616440954
user_679,Thomas Fleming,Other,Bike,['mech_122'],"[{'mechanic_id': 'mech_452', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_66', 'service_type': 'General Service', 'rating': 3.3}, {'mechanic_id': 'mech_298', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_215', 'service_type': 'Oil Change', 'rating': 3.4}, {'mechanic_id': 'mech_378', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_3', 'service_type': 'General Service', 'rating': 3.3}, {'mechanic_id': 'mech_368', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_12', 'service_type': 'Engine Repair', 'rating': 5.0}, {'mechanic_id': 'mech_107', 'service_type': 'Transmission Repair', 'rating': 4.9}]",0.7853793547703041,0.6016144483926311
user_680,Amy Hodge,Female,Electric Vehicle,"['mech_122', 'mech_29', 'mech_84', 'mech_256']","[{'mechanic_id': 'mech_152', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_109', 'service_type': 'Transmission Repair', 'rating': 4.6}, {'mechanic_id': 'mech_16', 'service_type': 'General Service', 'rating': 3.2}, {'mechanic_id': 'mech_497', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_437', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_423', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_123', 'service_type': 'Brake Repair', 'rating': 4.2}]",0.5857778595770684,0.21357983620392496
user_681,Marissa Oliver,Other,Car,"['mech_50', 'mech_205', 'mech_3', 'mech_468']","[{'mechanic_id': 'mech_396', 'service_type': 'Oil Change', 'rating': 3.3}, {'mechanic_id': 'mech_282', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_110', 'service_type': 'Suspension Fix', 'rating': 4.3}]",0.23515924688192946,0.41726827447823833
user_682,Stephen Oneal,Male,Bike,"['mech_162', 'mech_91', 'mech_301']","[{'mechanic_id': 'mech_162', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_476', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_77', 'service_type': 'Suspension Fix', 'rating': 4.6}]",0.3876998650645116,0.9903144102225729
user_683,Katie Hardy,Female,Electric Vehicle,['mech_167'],"[{'mechanic_id': 'mech_112', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_306', 'service_type': 'Engine Repair', 'rating': 3.7}, {'mechanic_id': 'mech_261', 'service_type': 'Oil Change', 'rating': 4.0}, {'mechanic_id': 'mech_72', 'service_type': 'Wheel Alignment', 'rating': 4.7}]",0.6853200391703016,0.11026104217766353
user_684,Rachel Miller,Male,Electric Vehicle,['mech_2'],"[{'mechanic_id': 'mech_288', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_210', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_243', 'service_type': 'Oil Change', 'rating': 4.7}, {'mechanic_id': 'mech_18', 'service_type': 'Battery Change', 'rating': 4.9}]",0.8338826111267261,0.03085881630796905
user_685,Timothy Mendoza,Female,Bike,"['mech_108', 'mech_351', 'mech_408', 'mech_109']","[{'mechanic_id': 'mech_19', 'service_type': 'Transmission Repair', 'rating': 4.0}, {'mechanic_id': 'mech_17', 'service_type': 'Suspension Fix', 'rating': 3.7}, {'mechanic_id': 'mech_73', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_319', 'service_type': 'Suspension Fix', 'rating': 3.9}]",0.9618279607536779,0.4274287137890962
user_686,Matthew Hall,Other,Truck,['mech_138'],"[{'mechanic_id': 'mech_20', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_146', 'service_type': 'Suspension Fix', 'rating': 4.3}]",0.7146516533848399,0.9160344761171997
user_687,Gina Vargas,Male,Truck,['mech_122'],"[{'mechanic_id': 'mech_114', 'service_type': 'General Service', 'rating': 4.4}, {'mechanic_id': 'mech_157', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_34', 'service_type': 'Wheel Alignment', 'rating': 4.4}, {'mechanic_id': 'mech_455', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_6', 'service_type': 'Engine Repair', 'rating': 3.8}]",0.5793760759079638,0.6801817355020061
user_688,Gloria Santana,Male,Car,"['mech_78', 'mech_94']","[{'mechanic_id': 'mech_113', 'service_type': 'Transmission Repair', 'rating': 3.1}, {'mechanic_id': 'mech_294', 'service_type': 'Engine Repair', 'rating': 3.2}, {'mechanic_id': 'mech_313', 'service_type': 'Suspension Fix', 'rating': 4.6}, {'mechanic_id': 'mech_169', 'service_type': 'Oil Change', 'rating': 3.1}]",0.2924772215092566,0.7441976758786746
user_689,Daniel Murray,Male,Car,"['mech_375', 'mech_217', 'mech_113']","[{'mechanic_id': 'mech_84', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_364', 'service_type': 'Wheel Alignment', 'rating': 3.7}]",0.21930337678809497,0.8528690827029601
user_690,Wendy Banks,Male,Car,"['mech_221', 'mech_498', 'mech_456', 'mech_439', 'mech_281']","[{'mechanic_id': 'mech_185', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_235', 'service_type': 'Tire Replacement', 'rating': 4.2}, {'mechanic_id': 'mech_98', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_95', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_225', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_251', 'service_type': 'Wheel Alignment', 'rating': 3.9}, {'mechanic_id': 'mech_84', 'service_type': 'Engine Repair', 'rating': 4.3}, {'mechanic_id': 'mech_21', 'service_type': 'Engine Repair', 'rating': 3.1}, {'mechanic_id': 'mech_185', 'service_type': 'Battery Change', 'rating': 3.8}]",0.20648070442526345,0.20454638912748546
user_691,Cindy Mitchell,Other,Car,"['mech_115', 'mech_463', 'mech_12', 'mech_296', 'mech_196']","[{'mechanic_id': 'mech_358', 'service_type': 'Oil Change', 'rating': 3.6}]",0.43711716181355653,0.25626436692481835
user_692,Kimberly Patel,Other,Car,"['mech_263', 'mech_360', 'mech_449', 'mech_247', 'mech_181']","[{'mechanic_id': 'mech_422', 'service_type': 'AC Service', 'rating': 3.2}, {'mechanic_id': 'mech_55', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_3', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_343', 'service_type': 'Oil Change', 'rating': 4.7}]",0.8073052212731944,0.15740741759794652
user_693,Linda Anderson,Male,Electric Vehicle,"['mech_402', 'mech_217', 'mech_72', 'mech_119', 'mech_312']","[{'mechanic_id': 'mech_201', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_176', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_137', 'service_type': 'Wheel Alignment', 'rating': 3.8}, {'mechanic_id': 'mech_30', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_107', 'service_type': 'Transmission Repair', 'rating': 4.2}]",0.5602604484979548,0.41525121451322633
user_694,Alexander Kent,Male,Truck,"['mech_301', 'mech_391', 'mech_421']","[{'mechanic_id': 'mech_208', 'service_type': 'Transmission Repair', 'rating': 4.6}, {'mechanic_id': 'mech_145', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_112', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_17', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_438', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_221', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_497', 'service_type': 'Brake Repair', 'rating': 4.9}]",0.9156674205315998,0.35433690404307416
user_695,Valerie Jenkins,Female,Car,"['mech_168', 'mech_66', 'mech_461', 'mech_303', 'mech_344']","[{'mechanic_id': 'mech_92', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_491', 'service_type': 'Brake Repair', 'rating': 4.3}, {'mechanic_id': 'mech_253', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_260', 'service_type': 'Oil Change', 'rating': 3.2}, {'mechanic_id': 'mech_446', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_422', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_291', 'service_type': 'AC Service', 'rating': 3.0}]",0.058844176018292504,0.3900633783052996
user_696,Julie Thomas,Male,Car,['mech_383'],"[{'mechanic_id': 'mech_88', 'service_type': 'Transmission Repair', 'rating': 3.5}]",0.1438804405558658,0.37618538542003854
user_697,Heather Lamb,Female,Electric Vehicle,"['mech_55', 'mech_67', 'mech_89']","[{'mechanic_id': 'mech_208', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_5', 'service_type': 'Transmission Repair', 'rating': 3.8}]",0.8981591158474678,0.1310529683348598
user_698,Alicia Conner,Male,Car,"['mech_162', 'mech_405']","[{'mechanic_id': 'mech_456', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_480', 'service_type': 'Battery Change', 'rating': 3.3}, {'mechanic_id': 'mech_73', 'service_type': 'Battery Change', 'rating': 3.6}, {'mechanic_id': 'mech_192', 'service_type': 'Brake Repair', 'rating': 4.5}]",0.1366430371187617,0.7502691664469685
user_699,Scott Morris,Other,Truck,"['mech_341', 'mech_167']","[{'mechanic_id': 'mech_279', 'service_type': 'Wheel Alignment', 'rating': 3.1}]",0.17528590019175017,0.7744980987508931
user_700,Pamela Peterson,Female,Truck,"['mech_130', 'mech_237', 'mech_4']","[{'mechanic_id': 'mech_133', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_383', 'service_type': 'Transmission Repair', 'rating': 4.5}, {'mechanic_id': 'mech_338', 'service_type': 'Transmission Repair', 'rating': 3.4}]",0.31752220834079337,0.6863531785953523
user_701,Melissa Hudson,Male,Car,"['mech_478', 'mech_66', 'mech_472']","[{'mechanic_id': 'mech_374', 'service_type': 'Transmission Repair', 'rating': 4.5}, {'mechanic_id': 'mech_208', 'service_type': 'General Service', 'rating': 5.0}, {'mechanic_id': 'mech_484', 'service_type': 'AC Service', 'rating': 4.6}, {'mechanic_id': 'mech_59', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_33', 'service_type': 'Engine Repair', 'rating': 5.0}]",0.6914861608603058,0.6878979903939522
user_702,Sheila Young,Male,Electric Vehicle,"['mech_494', 'mech_40', 'mech_431', 'mech_202']","[{'mechanic_id': 'mech_294', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_163', 'service_type': 'Wheel Alignment', 'rating': 3.1}, {'mechanic_id': 'mech_255', 'service_type': 'Brake Repair', 'rating': 3.7}]",0.8084748288799948,0.41883579821195926
user_703,George Barnes,Female,Truck,"['mech_245', 'mech_493', 'mech_490', 'mech_117', 'mech_315']","[{'mechanic_id': 'mech_231', 'service_type': 'AC Service', 'rating': 3.5}, {'mechanic_id': 'mech_424', 'service_type': 'Suspension Fix', 'rating': 4.7}]",0.4521895258452968,0.7584767795476521
user_704,Kayla Torres,Male,Car,"['mech_176', 'mech_283', 'mech_459', 'mech_301']","[{'mechanic_id': 'mech_341', 'service_type': 'Oil Change', 'rating': 4.3}, {'mechanic_id': 'mech_421', 'service_type': 'Battery Change', 'rating': 3.1}, {'mechanic_id': 'mech_104', 'service_type': 'Tire Replacement', 'rating': 3.9}]",0.5714537923473868,0.5069771164747081
user_705,Joseph Sanders,Male,Car,"['mech_126', 'mech_92', 'mech_473', 'mech_348']","[{'mechanic_id': 'mech_423', 'service_type': 'Battery Change', 'rating': 5.0}, {'mechanic_id': 'mech_303', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_298', 'service_type': 'Transmission Repair', 'rating': 4.5}, {'mechanic_id': 'mech_284', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_37', 'service_type': 'Tire Replacement', 'rating': 4.7}, {'mechanic_id': 'mech_229', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_126', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_15', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_281', 'service_type': 'Wheel Alignment', 'rating': 3.2}]",0.13545792543438884,0.9333835930781627
user_706,Christopher Austin,Other,Bike,['mech_358'],"[{'mechanic_id': 'mech_182', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_117', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_152', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_92', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_347', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_206', 'service_type': 'Tire Replacement', 'rating': 3.8}, {'mechanic_id': 'mech_283', 'service_type': 'General Service', 'rating': 3.3}, {'mechanic_id': 'mech_161', 'service_type': 'General Service', 'rating': 3.6}]",0.9761632309297341,0.6972101839516673
user_707,Ann Jones,Female,Electric Vehicle,"['mech_480', 'mech_155', 'mech_338', 'mech_352']","[{'mechanic_id': 'mech_354', 'service_type': 'Wheel Alignment', 'rating': 3.0}, {'mechanic_id': 'mech_304', 'service_type': 'AC Service', 'rating': 3.1}, {'mechanic_id': 'mech_300', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_457', 'service_type': 'Wheel Alignment', 'rating': 3.8}, {'mechanic_id': 'mech_445', 'service_type': 'Engine Repair', 'rating': 4.5}]",0.42704281225962415,0.6093208981319682
user_708,Timothy Brooks,Other,Truck,"['mech_497', 'mech_69', 'mech_250']","[{'mechanic_id': 'mech_270', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_219', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_451', 'service_type': 'AC Service', 'rating': 3.5}, {'mechanic_id': 'mech_379', 'service_type': 'Oil Change', 'rating': 3.3}]",0.019649867915261243,0.3105442910249323
user_709,Amber Mcdaniel,Other,Car,"['mech_270', 'mech_290', 'mech_37', 'mech_399', 'mech_70']","[{'mechanic_id': 'mech_21', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_238', 'service_type': 'AC Service', 'rating': 4.6}, {'mechanic_id': 'mech_299', 'service_type': 'Battery Change', 'rating': 3.3}]",0.5466763758868578,0.10259331278586892
user_710,Christopher Farmer,Other,Electric Vehicle,"['mech_7', 'mech_403', 'mech_179', 'mech_279']","[{'mechanic_id': 'mech_365', 'service_type': 'General Service', 'rating': 3.7}, {'mechanic_id': 'mech_226', 'service_type': 'Transmission Repair', 'rating': 3.9}]",0.7770855735058313,0.43222173252043916
user_711,Jessica Hardin,Other,Truck,"['mech_9', 'mech_346', 'mech_54', 'mech_456', 'mech_337']","[{'mechanic_id': 'mech_312', 'service_type': 'Brake Repair', 'rating': 3.9}]",0.0548753322123714,0.7218938552209195
user_712,Jeffrey Wilson,Other,Electric Vehicle,"['mech_195', 'mech_485']","[{'mechanic_id': 'mech_198', 'service_type': 'Wheel Alignment', 'rating': 4.8}, {'mechanic_id': 'mech_408', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_297', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_334', 'service_type': 'Battery Change', 'rating': 4.6}, {'mechanic_id': 'mech_331', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_280', 'service_type': 'Brake Repair', 'rating': 4.9}, {'mechanic_id': 'mech_348', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_112', 'service_type': 'Engine Repair', 'rating': 4.1}]",0.9385505387917017,0.6560129347972357
user_713,James Walker,Female,Car,"['mech_339', 'mech_279', 'mech_309', 'mech_299']","[{'mechanic_id': 'mech_484', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_407', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_219', 'service_type': 'Oil Change', 'rating': 5.0}, {'mechanic_id': 'mech_241', 'service_type': 'Wheel Alignment', 'rating': 3.1}]",0.7173915739839574,0.8626820394117107
user_714,Mrs. Erin Chaney,Female,Car,['mech_325'],"[{'mechanic_id': 'mech_185', 'service_type': 'AC Service', 'rating': 4.8}, {'mechanic_id': 'mech_225', 'service_type': 'Brake Repair', 'rating': 3.5}, {'mechanic_id': 'mech_355', 'service_type': 'AC Service', 'rating': 4.5}, {'mechanic_id': 'mech_198', 'service_type': 'Brake Repair', 'rating': 3.2}, {'mechanic_id': 'mech_190', 'service_type': 'Wheel Alignment', 'rating': 3.7}, {'mechanic_id': 'mech_305', 'service_type': 'Transmission Repair', 'rating': 3.8}, {'mechanic_id': 'mech_468', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_415', 'service_type': 'Tire Replacement', 'rating': 3.3}, {'mechanic_id': 'mech_404', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_193', 'service_type': 'General Service', 'rating': 4.1}]",0.8588580796749543,0.2800645739336014
user_715,Brian Johns,Female,Truck,"['mech_281', 'mech_158']","[{'mechanic_id': 'mech_173', 'service_type': 'Battery Change', 'rating': 3.8}, {'mechanic_id': 'mech_176', 'service_type': 'AC Service', 'rating': 4.6}, {'mechanic_id': 'mech_345', 'service_type': 'Oil Change', 'rating': 4.8}, {'mechanic_id': 'mech_257', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_134', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_435', 'service_type': 'Battery Change', 'rating': 3.8}]",0.9668336772571182,0.8669338737506562
user_716,Chad Hays,Male,Bike,"['mech_342', 'mech_449', 'mech_385', 'mech_203']","[{'mechanic_id': 'mech_397', 'service_type': 'Tire Replacement', 'rating': 4.9}, {'mechanic_id': 'mech_123', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_243', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_148', 'service_type': 'Engine Repair', 'rating': 3.2}, {'mechanic_id': 'mech_141', 'service_type': 'Battery Change', 'rating': 4.8}, {'mechanic_id': 'mech_146', 'service_type': 'Engine Repair', 'rating': 3.1}]",0.9003083811042298,0.3648636358406341
user_717,Whitney Jones,Female,Car,"['mech_319', 'mech_299', 'mech_430', 'mech_20', 'mech_52']","[{'mechanic_id': 'mech_187', 'service_type': 'Engine Repair', 'rating': 4.6}, {'mechanic_id': 'mech_151', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_408', 'service_type': 'Wheel Alignment', 'rating': 3.6}]",0.8716840529059136,0.44210692719023825
user_718,Edward Clark,Other,Truck,"['mech_307', 'mech_207']","[{'mechanic_id': 'mech_404', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_161', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_217', 'service_type': 'Brake Repair', 'rating': 4.2}, {'mechanic_id': 'mech_488', 'service_type': 'Battery Change', 'rating': 3.9}, {'mechanic_id': 'mech_315', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_185', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_253', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_151', 'service_type': 'General Service', 'rating': 3.2}]",0.24935808117534908,0.23038726850960156
user_719,David Mueller,Female,Electric Vehicle,"['mech_318', 'mech_287', 'mech_412', 'mech_452', 'mech_275']","[{'mechanic_id': 'mech_265', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_113', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_435', 'service_type': 'General Service', 'rating': 3.8}, {'mechanic_id': 'mech_386', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_498', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_358', 'service_type': 'AC Service', 'rating': 4.3}, {'mechanic_id': 'mech_467', 'service_type': 'Suspension Fix', 'rating': 5.0}]",0.16888401649633789,0.1380358378327804
user_720,Matthew Mullen,Other,Car,['mech_434'],"[{'mechanic_id': 'mech_64', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_154', 'service_type': 'Wheel Alignment', 'rating': 4.2}, {'mechanic_id': 'mech_213', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_68', 'service_type': 'Suspension Fix', 'rating': 3.7}, {'mechanic_id': 'mech_230', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_324', 'service_type': 'Transmission Repair', 'rating': 4.0}, {'mechanic_id': 'mech_52', 'service_type': 'Wheel Alignment', 'rating': 3.9}, {'mechanic_id': 'mech_419', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_189', 'service_type': 'AC Service', 'rating': 4.9}]",0.8647052174721948,0.046482026304822455
user_721,Jennifer Brown,Other,Bike,"['mech_258', 'mech_85']","[{'mechanic_id': 'mech_472', 'service_type': 'AC Service', 'rating': 4.3}, {'mechanic_id': 'mech_160', 'service_type': 'Battery Change', 'rating': 3.9}, {'mechanic_id': 'mech_117', 'service_type': 'Brake Repair', 'rating': 4.2}]",0.686205572065453,0.48319792050722654
user_722,Christopher Hopkins,Male,Electric Vehicle,"['mech_275', 'mech_215']","[{'mechanic_id': 'mech_18', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_63', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_314', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_206', 'service_type': 'AC Service', 'rating': 4.0}, {'mechanic_id': 'mech_429', 'service_type': 'Wheel Alignment', 'rating': 4.4}]",0.3379045689016209,0.028808338782029708
user_723,Jason Walker,Female,Bike,"['mech_279', 'mech_46']","[{'mechanic_id': 'mech_184', 'service_type': 'Brake Repair', 'rating': 4.1}, {'mechanic_id': 'mech_280', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_42', 'service_type': 'Tire Replacement', 'rating': 3.3}, {'mechanic_id': 'mech_389', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_402', 'service_type': 'AC Service', 'rating': 4.0}, {'mechanic_id': 'mech_389', 'service_type': 'Suspension Fix', 'rating': 3.2}, {'mechanic_id': 'mech_181', 'service_type': 'Tire Replacement', 'rating': 3.2}]",0.6413990879601332,0.22879173005414355
user_724,David Davidson,Female,Car,"['mech_473', 'mech_316', 'mech_374', 'mech_13']","[{'mechanic_id': 'mech_210', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_434', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_481', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_176', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_236', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_490', 'service_type': 'Engine Repair', 'rating': 4.8}, {'mechanic_id': 'mech_472', 'service_type': 'Transmission Repair', 'rating': 4.3}, {'mechanic_id': 'mech_393', 'service_type': 'Tire Replacement', 'rating': 4.9}]",0.1459334805053727,0.5995795790688003
user_725,Kirsten Anderson,Other,Bike,['mech_446'],"[{'mechanic_id': 'mech_114', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_140', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_477', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_4', 'service_type': 'Suspension Fix', 'rating': 3.4}]",0.21536914208436775,0.18017478184786118
user_726,Victoria Mills,Female,Car,['mech_146'],"[{'mechanic_id': 'mech_88', 'service_type': 'Engine Repair', 'rating': 4.0}]",0.8469423458369545,0.8789894089343946
user_727,Christy Mathews,Male,Electric Vehicle,"['mech_27', 'mech_77', 'mech_32', 'mech_484']","[{'mechanic_id': 'mech_114', 'service_type': 'AC Service', 'rating': 4.3}, {'mechanic_id': 'mech_217', 'service_type': 'General Service', 'rating': 4.2}, {'mechanic_id': 'mech_433', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_342', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_294', 'service_type': 'Battery Change', 'rating': 3.8}, {'mechanic_id': 'mech_22', 'service_type': 'Engine Repair', 'rating': 4.6}, {'mechanic_id': 'mech_142', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_335', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_124', 'service_type': 'AC Service', 'rating': 3.4}]",0.788536385069273,0.003155158035547778
user_728,Karen Martin,Other,Car,"['mech_126', 'mech_348']","[{'mechanic_id': 'mech_148', 'service_type': 'Oil Change', 'rating': 4.7}]",0.5583546472722323,0.6740961375202668
